Did your boyfriend propose to you 	No  He said he doesn t want to get married 	Oh	He said he wants to get married  I don t know if it s true 	0
How long do you work each day 	About an hour or so 	How long do you work every day 	My work hours are not fixed  usually 8 10 hours 	3
I am from Henan  where are you from 	Where in Henan  I am from Jiaozuo 	Where is he 	We are both from Nanyang  he is in Beijing 	1
Yes  I also joined a club in college  it s a Go club  But I hardly ever went  Do you usually enjoy outdoor sports  	Yes  I do  but I study in Guangzhou  	Where do you study 	I study in Foshan 	1
Are you still young 	Yes  I will be an adult in two months 	How many months do you need to be an adult 	I don t know  I have no idea 	1
I am from Guangxi and currently living in Southern Xinjiang 	I am in Yining City 	Do you know where I am from 	I don t know either  where are you from 	1
I have been married for many years  My son is already eight years old 	I haven t gotten married yet  How old is your son 	Do you know how old my son is 	I don t know  I only know that he is my son 	1
If you like  we can go camping together next time  Where are you from 	I m from Sichuan  what about you 	Where are you from 	I m from Hunan  and I m working in Guangzhou now 	1
I went to Chengdu for a business trip  I often have to travel for work 	Haha  what kind of work do you do in Chengdu 	Do you know where I went on a business trip 	You didn t say  I guess it must be Chengdu 	3
I work in the sales department 	Sales department 	Do you know which department I work in 	Not sure  which department are you in 	1
Do you have a lot of time to play games 	Yes  I do  I play games for 2 days a week  2 hours each day 	How many hours a week do you play 	It varies  If someone asks me to play  I do  If no one is with me  I don t 	3
What kind of work are you doing now 	I am currently working as an administrative assistant 	What kind of work are you doing now 	I used to do administrative work  but now I am in finance 	1
I am an actor  and I started acting when I was 10 years old  	What kind of roles do you play  	Do you know how old I was when I started acting  	I don t know  	3
No wonder  where are you working now 	I am working in Shanghai  how about you 	Where are you 	I am in Beijing  where are you 	1
Normally I like to take a walk by the lake at night 	Me too 	Do you know when I usually take a walk by the lake 	I don t know  I just know you like to walk alone 	2
But my favorite is still Lin Qingxuan s  especially the one titled  The Most Beautiful in Life is Serenity  	Isn t Lin Qingxuan a prose writer 	Do you know who wrote  The Most Beautiful in Life is Serenity  	I don t know  I ll go check 	0
And I really like autumn and winter  I even like it when it s cold 	Me too  I love winter 	Do you know what season I like the most 	I don t know  I only know that I like summer 	2
Do you like drinking soda water 	I only like soda water  especially green soda 	What is the only drink you like 	Plain water  mineral water  tea  or coffee  I don t like any other drinks 	2
That s good  Have you started working 	Not yet  I ll start looking for a job at the end of this month 	When did you start looking for a job 	Around the middle of this month  How about you 	3
Your father is a university professor  What do you do 	I am a student  I am pursuing a PhD 	Your father is a university professor  What do you do 	I work as an architectural designer 	1
I prefer listening to music  my favorite band is Mayday 	I also like Mayday 	Do you know what my favorite band is 	I don t know 	2
Would you like to become a lawyer 	Yes  I would like to become a lawyer 	Don t you want to become a lawyer 	No 	2
I prefer biking and morning runs rather than going to the gym  I like hiking with friends on weekends  Want to join 	I like going to the gym at night  can t wake up in the morning 	Do you know when I am going hiking with friends 	I don t know  just let me know 	3
I m from Henan 	I m also from Henan  from Zhengzhou 	Do you know where I m from 	I don t know  where are you from 	1
I really like rock music  Zheng Jun is my favorite singer 	I also like it  but I haven t heard of him 	Do you know who my favorite singer is 	I have no idea  I usually listen to more popular music and not much rock 	2
I ve been watching movies lately  Although I m 53 years old  I still like watching romantic movies 	I don t like them  I prefer action movies 	How old are you 	I don t know how old you are 	1
One person living at home  meals are quite simple  What do you usually eat in the morning 	I also live alone and I eat porridge in the morning 	It s easy to eat alone at home  What do you eat in the morning 	Porridge  just porridge 	3
My mom said I m almost 26 years old and still don t have a boyfriend  so she keeps setting up blind dates for me 	I m also 26 and still don t have a boyfriend 	Do you know how old I was when I was dragged to go on blind dates 	I don t know  how old are you 	1
Yes  where have you been 	I am in Beijing now  how about you 	Where are you 	I am in Zhongshan  Guangdong  I have never been to the north 	1
It s not easy  are you going to be a lawyer in the future 	I don t want to  but I have no choice 	It s not easy  Don t you want to be a lawyer in the future 	Of course not  I want to be a doctor 	3
 I m already 21 years old this year  	 At 21  you became a mother  	 Do you know how old I am  	 I don t know  but I want to ask you a question  Why did you hit the child  	1
Haha  okay  Are you married 	Yes  I got married last year 	When did you get married 	My husband and I got married on October 1st  2013 	3
I am from Yilan County  but I hope to live in Harbin 	Then come find me  I ll take you to eat delicious food 	Do you know where I m from 	I don t know  where are you from 	1
I m from Luoyang  where are you from 	I study in Zhengzhou  what about you 	Where do you study 	I study in Luoyang  now I work in Zhengzhou 	3
That s good  what do you do for work 	I have done many things  now I work in a company doing procurement 	That s great  What do you do 	I work in sales  but I have also done procurement before 	1
What sports do you like 	Badminton  table tennis  swimming  running  jump rope  all are fine 	What sports do you dislike 	I dislike running the most 	2
Are you a truck driver 	Yeah  I m a truck driver 	Are you driving a patrol car 	No  I drive a freight truck  Most of the trucks here are from out of town 	1
I am from Hunan  where are you from 	I am from Guangdong  where are you from 	I am from Hunan  How about you 	I am from Sichuan  where are you from 	1
Do you also like listening to music 	I like listening to songs by Eason Chan 	Do you also dislike listening to music 	Yes 	2
I am making cakes for my two daughters  I also really enjoy cooking and baking 	Wow  That s amazing  Your cakes must be delicious 	Do you know how many daughters I have 	No  I don t know 	1
I m from Wuhan  where are you from 	I study in Wuhan  how about you 	Where do you study 	I study in Changsha  but now I work in Wuhan 	1
I work very hard  I am a voice actor and can speak six languages 	Your voice is very pleasant  I like listening to you talk 	Do you know how many languages I can speak 	I don t know  I just know you are very beautiful 	1
 You just said you came out of the welfare home  Do you work there  	 No  I came to find my mom  	 You just said you came out of the welfare home  Do you work there  	 Yes  I work here  	1
Why didn t you go to training today 	I didn t go to training today 	When did you go to training 	This morning  didn t you see me 	3
I really like listening to the songs of Li Ronghao 	Models and Li Bai 	Do you know who I like to listen to 	You can give it a try  I can t guess 	2
You two must have been dating for a long time  right 	Yes  we have been together for almost two years 	How many years have you been together 	Almost five years  and we are already married 	3
Do you also like to listen to music 	I like to listen to the songs of Eason Chan 	Do you also dislike listening to music 	I don t dislike it  I just don t like it 	2
How did you and your beloved meet 	I don t know either  she added me herself 	How did you and your beloved meet 	We met at the same school  she was a year ahead of me  I was in my final year of high school and she was in her junior year 	3
I m from Shandong  and I live in Qingdao 	I m also from Qingdao  and I go to school there 	Do you know where I live 	No  which school do you go to 	1
I am 26  how about you 	I am also 26 	Oh	Really  I was born in 1989 	1
Do you like folk songs 	Yes  I like folk songs	Do you dislike folk songs 	No  I don t dislike them  I just am not used to listening to them	2
My child just turned two years old  it s a lovely age 	That s good  you are also a lovely child 	How old is your grandchild 	Eight months old 	1
Then you must really enjoy reading  right 	Yes  I enjoy reading novels 	Then you must really hate reading  right 	Yes  absolutely hate it 	2
I don t really read novels  do you have any good novels to recommend 	I m currently reading  The Basics of Genius 	I don t really read leisure books  do you have any good leisure books to recommend 	I don t know either  I haven t been reading much lately	3
I just graduated this year  I m 22 years old  and I work as a nurse in a hospital  	 同22 同护士 同刚毕业 同在医院 	 Do you know what the Spanish word for  docosa  is  	 I don t know  are you studying Spanish  	1
Of course  I love making friends  How old are you 	I was born in  88  how about you 	How old are you 	I was born in  89  but I am a male 	1
I m already seventy years old 	You re older than me  you still have a chance 	Do you know how old I am 	I don t know  tell me 	1
I like Jay Chou s music 	Me too 	Do you know whose music I like 	I don t know  why don t you tell me 	2
I also like spring  with its bright sunshine and the fragrance of flowers and birds chirping 	I like summer  winter is too cold 	Do you know which season I like 	Autumn  autumn is the best season 	2
I m the same way  Why don t you find a boyfriend 	You make a good point  I can t argue with that 	I m the same way  Why don t you find a boyfriend 	I already have a boyfriend 	1
I also don t like to eat meat  I like to eat fruits  what is your favorite fruit to eat 	Watermelon  durian  banana  apple  grapefruit  grapefruit 	I also don t like to eat meat  I like to eat fruits  what is your least favorite fruit to eat 	Durian  durian candy  durian mille feuille  durian pizza 	2
My hometown is in Anhui  but I grew up in the Northeast 	Northeasterners are all like Lei Feng  selfless and altruistic  	Do you know where in this country I grew up 	I don t know  is it the Arctic 	1
Have you read 1984 	Yes  I have  but I stopped halfway through because I found it boring 	How many times have you read it 	I said I haven t read it  do you believe me 	3
Hello  have you had breakfast 	Yes  I ate two pieces of bread 	How many pieces of bread did you eat 	I ate five 	3
Tell me about yourself  what do you do 	I am a student  I m in Beijing  How about you 	Where are you from 	I m from Beijing  I work in Beijing 	1
I am the eldest in my family  and I have two younger brothers 	Same here  it s just me and my younger brother in my family 	Do you know how many brothers I have 	I don t know  how many 	1
Oh  so you are still a student  What year are you in 	I am in my third year  Are you also a student 	Are you a student too 	No  I m not  I am already a mother of a child 	1
I am still a college student  I play football in the college football team 	Playing football in college is really happy  but unfortunately I am not in that college 	Do you know which team I play for 	People s Liberation Army of China 	1
Oh  do you have to work three jobs a day 	Two jobs  one in the morning and one at noon 	Oh  do you have to work three jobs a day 	Two in the morning  three in the afternoon  and overtime in the evening 	3
What type of music do you like to listen to 	I listen to anything  I like electronic music 	What type of music do you dislike listening to 	I don t know  there s nothing I dislike or like 	2
But I like Jay Chou s songs 	Jay Chou s songs are too old 	Do you know whose songs I like 	If you tell me  then I will know 	2
My favorite season is winter 	I like spring and autumn  summer is too hot 	Do you know what my favorite season is 	Summer  it s so hot it could kill someone 	2
Wow  what a coincidence  I also have a dog  I will buy some biscuits for my dog after work  What does your dog usually eat 	My dog doesn t eat biscuits  he only eats dog food 	Wow  what a coincidence  I also have a dog  I will buy some compressed biscuits for my dog after work  What does your dog usually eat 	My dog really likes to eat biscuits 	0
I can t  I only like to ride a bike on weekends 	Then come find me 	Do you know when I like to ride my bike 	I don t know  you tell me 	2
Do you like Ford trucks too 	I like Ferrari  how about you 	What kind of cars do you like 	I like Mercedes Benz  I like cars from this brand 	2
I like Tian Runye the most  I like her personality  daring to love and hate 	I like her too 	Do you know who I like 	I don t know  Who do you like 	2
I am from Beijing  where are you from 	I am from Northeast China and working in Beijing 	Which part of China are you from 	I am from Beijing  how about you 	1
Looks like you are a student  right 	No  I am already working 	Looks like you are a learner  right 	Yes  that s right  And you are 	1
Your wedding style is really unique  where did you hold the wedding 	I was in Beijing  he was in Shanghai 	Where is he 	He is in Beijing  are you from Beijing 	1
I like gardening  I have planted all sorts of flowers in my small garden  and it looks beautiful  I go to see them every morning  	What flowers do you have in your garden  	Do you know when I go to see the flowers  	I don t know either  	3
Is that so  do you have a lot of time to watch basketball games 	Yes  I usually watch them at night 	Do you have a lot of time to watch basketball games 	No  just occasionally take a look 	3
I am 24 years old this year  I am planning to get married in March this year 	I also want to get married  but I don t have a partner to marry me 	Do you know which month I am getting married 	I don t know  but it s definitely not in March 	1
Watching a movie  Do you like watching movies 	Yes  I do  I like watching horror movies 	Watching a movie  Do you hate watching movies 	I don t like those kinds of horror movies 	2
Do you have a small dog 	No  I can t even take care of myself  let alone a dog 	Do you have a small dog 	Yes  do you want to adopt one 	1
I like listening to music  my favorite musician is Lang Lang 	I like him too 	Do you know who my favorite musician is 	I don t know  I only know that you are my idol 	2
But my favorite is still playing soccer  but I don t have friends to play with in Beijing 	I also like playing soccer  But I am not in Beijing 	Do you know where I have no friends 	I don t know  Where are you 	1
Are you not working today 	Yes  I have the day off  How about you 	When do you get off work 	I don t know  I haven t gotten off work yet 	3
I am 34 years old this year  are you in high school 	Yes  I am a second year high school student 	Which year is the final year for students in school 	I am 24 years old this year  I am in my second year of college 	3
Okay  so you re pretty free usually  right 	Yeah  I only work two to three hours a day 	How many hours do you work every day 	I start work at nine in the morning and finish at half past six in the evening 	3
I usually just like to watch football on Sundays 	I also like watching soccer matches 	Do you know which day of the week I watch football 	I don t know 	2
I m from Guangdong  but now I live in Xi erqi 	Where is Xi erqi 	Do you know where I live 	How would I know where you live if you don t tell me 	1
Do you always sleep so well every day 	I always sleep like this every day  you just don t know	Can you sleep like this every day 	That s a good question  I don t know either	1
You have a cat 	Yes  I have had it for almost two years 	How many years 	It s been more than four years  Is yours a male or female 	1
What sports do you like 	Running  table tennis  badminton  basketball  soccer  volleyball  I play badminton less often  but volleyball more 	What sports do you like 	I only like table tennis and badminton  I don t know how to play the others 	2
I m 29 years old  and I m single 	Then you can chat with me 	Do you know the age of the person living with me 	How old are you 	1
I am from Guangzhou 	Hello  I am from Panyu  where are you from 	Do you know where I come from 	I don t know  but you can tell me 	1
I am 10 years old  	Let s chat then  I am also a 10 year old child  	Do you know how old I am  	I don t know  I only know you are older than me  	1
Did you raise a dairy cow 	No  this is from my friend s house 	Did you raise a milk cow 	Yes  I have been raising it for a long time 	3
Hello  I m very happy to see you  What kind of work do you do 	I work in human resources management  and you 	Hello  I m also very happy to meet you  What kind of work do you do 	I work in design  Nice to meet you 	1
You are kidding  I am still studying  I don t have a job  what kind of job do you do 	I work in human resources  how about you 	You are kidding  I am still studying  I don t have a job  what kind of job do you do 	I am working odd jobs  just odd jobs 	1
What have you been up to lately 	Reading books  watching movies  listening to music  How about you 	What have you been tired of recently 	Reading books  listening to songs  watching movies 	2
Oh  it s sister  What grade are you in 	I m in my third year of high school  How about you 	What year is the third year of high school 	I graduated in 2003  Where are you studying now 	1
I actually quite like cooking  but today someone treated me 	I also like eating  but I can t cook 	Do you know when someone invited me out 	I don t know  who is that person 	3
I am 13 years old and still in junior high school 	Me too  but I am four years older than you 	Do you know how old I am 	I don t know  how old are you 	1
So are you currently working or are you a full time mom 	I m still in school 	Are you working now or staying at home as a mom 	Staying at home as a mom 	1
Of course I like dogs  I liked you back then because you liked cheese  How tall are you now 	I m a bit taller than you  I m 182 	About how tall are you 	I don t know  but I m definitely taller than you 	1
Hello  do you usually read books 	Yes  I do  I like reading books  How about you 	Hello  do you often read books 	I rarely read books  but I like reading books online 	2
I m from Henan and currently living in Shanghai 	Where in Shanghai  I m in Pudong New Area  We can hang out together if you have time 	Do you know where I m from 	I don t know  but your location shows that you are in Shanghai 	1
Are you a painter 	No  I m a science student 	Are you an artist 	I m just a cartoonist 	1
I like Chengdu the most  I have been there many times 	I like it too  once I m there  I don t want to leave 	Do you know which city I like the most 	I don t know  I only know where the person I like is 	2
My favorite band is Panxinyilin Band 	I like it too 	Do you know what my favorite band is 	I don t know 	2
I am an accountant and I work at a financial company  how about you 	I work at a bank  in the credit department 	Which department do you work in at the bank 	Credit department  which bank do you work for 	1
Have you finished the college entrance examination 	Yes  I just finished it this year  I m waiting for you at the university 	When did you finish the college entrance examination 	In July this year  Didn t you know 	3
I like listening to music  and I especially like listening to Zhou Shen s songs 	I also like listening to his songs 	Do you know whose songs I like the most 	I don t know  tell me 	2
Golden retrievers are very smart  what s your dog s name 	I don t know what to call it either 	   	I only know it s called Maomao 	1
What kind of good meal did you eat 	Just regular home cooked meals  three meals a day  three steamed buns each meal 	How many steamed buns do you eat in a day 	I don t know either  sometimes more  sometimes less 	3
I can handle it  Although I am a man in my 40s  I can fulfill both the role of a father and a mother 	You re a man  Then you should be more capable than me 	Do you know how old I am 	I don t know 	1
Fortunately  I like eating hamburgers  so I can have fast food anytime 	But you don t like eating hamburgers  Do you need to clarify this issue with your husband 	Do you know what kind of fast food I like the most 	I m not sure  I don t like fast food 	2
I m not very good at the game either  my rank isn t high  What book are you reading 	I m reading Keigo Higashino s  Journey Under the Midnight Sun  	Who s reading  Journey Under the Midnight Sun  	I m reading  The White Tower  	3
I really like going to the movies on weekends  What variety shows do you like 	Running Man  Extreme Challenge	I really like going to the movies on weekends  What variety shows do you find annoying 	Not a fan of Running Man  it depends on the situation for others 	2
Haha  sure  Aren t you working 	No  I m off today 	When do you have a day off 	I have a day off tomorrow  Are you going to treat me to a meal 	3
What s wrong with you  Why are you so sad 	Nothing  just feeling emotional 	What s wrong with you  Why are you so joyful 	I don t know either  just suddenly came to mind 	0
I like winter the most 	I do too 	Do you know what season I like the most 	I don t know  I only know that I like summer 	2
You should be quite young  right 	I am not young anymore  I am already old 	You should be young  isn t that right 	Yes  I am very young 	1
I am responsible for recommending houses to customers  I have to stand at the door all day to welcome customers 	Where do you sell houses 	Do you know how many days a week I have to stand at the door to welcome customers 	I don t know  I don t sell houses  I just want to buy a house  What type of houses do you sell 	3
Are you working at the coffee shop 	Yes  have you been here before 	Do you work in a coffee shop 	No  I also like coffee  Where do you work  I ll come visit when I m free 	1
So have you already had children 	Yes  my child is almost five years old 	How old is this child 	My son is three and a half years old  He also had this illness  but he s almost completely better now 	1
I like to raise dogs  and I met my first and second ex wives because of raising dogs 	I also like dogs 	Do you know which wife I met because of dogs 	Who 	3
What types of photos do you usually take 	Portrait and landscape 	What kind of photos do you not take 	I don t take photos of people 	3
What kind of food do you usually eat 	Just regular home cooked meals  three meals a day  three mantou per meal 	How many mantou do you eat in a day 	Just three 	3
Hello  What are you doing now 	I am on the train now  getting ready to go back 	Hello  what are you doing now 	I am waiting for the train  it will be here soon 	3
I like listening to Zhou Shen s music because I feel he might take me away 	I also like Zhou Shen s songs 	Do you know whose music I think can bring me into this world 	I don t know  I only know the person I like 	2
I live in Luoyang  not very far from here 	I m also in Luoyang 	Do you know where I live 	I don t know 	1
My favorite basketball player is Yao Ming 	I like him too 	Do you know who my favorite basketball player is 	I don t know 	2
Where do you work  Why are you so busy 	I work in Shanghai  How about you 	Where are you 	I m in Guangzhou  Which district are you in 	1
Congratulations  What car is it 	Thank you  I have an Audi A4L 	Congratulations  What vehicle is it 	Thank you  It s a Mercedes A Class 	1
Hey  can you say that to me  Aren t you in school now 	No  I have already graduated 	Hey  hey  can you say that to me  Are you not going to school now 	I am  I will go to school tomorrow 	3
I am 19 years old this year  my birthday is coming up in a few days 	Happy birthday  I am also 19 years old 	Do you know how old I am 	I don t know  you tell me 	1
I really like listening to songs sung by Li Ronghao 	I also like it 	Do you know whose songs I like to listen to 	I don t know 	2
Hello  what do you do for a living 	I run an online store by myself  and I make about two to three thousand yuan a month 	How much do you earn in a month 	Just about five to six thousand 	1
Hello beautiful  are you busy 	Hmm  just finished being busy  why haven t you slept yet 	Hello  beautiful  Are you busy 	Not busy  what about you 	3
I am an athlete  I was selected for the national team last year and couldn t go home often 	Which city are you in 	Do you know which team I was selected for last year 	I don t know 	3
 I don t go to the gym  I prefer cycling and morning runs  I go hiking with friends on weekends  want to join  	 I prefer going to the gym at night  can t get up early in the morning  	 Do you know when I m going hiking with friends  	 I don t know  when  	3
Other than painting  do you have a job 	Yes  I do  I m currently working in the design field 	Do you have any other job besides painting 	Yes  but I m not doing it anymore 	3
I am called Liu Ming  are you going to school or work now 	I am not called Liu Ming  I am working 	My name is Liu Ming  are you going to school or off work now 	Not going to school and not off work 	1
I like playing Honor of Kings  Do you like playing games too 	I played for a few days  but I don t like playing anymore  I prefer single player games 	I enjoy being the king of honor  Do you like playing games too 	I don t play games  I m terrible at them 	2
You already have a grandson 	It s very normal for me to have a grandson  I am already forty 	How old are you 	I m forty one 	1
Are you still a student since you read a lot 	Yes  I am a junior  What about you 	Do you often read books  are you a learner 	Not really  just reading for fun  can t really be called a learner 	1
I am a girl  what are you doing now 	I am looking for a job  do you have any good advice 	I am a girl  What are you doing now 	I am a girl  I am working now 	3
I like running at night	I also like it  but I can t get up to run	Do you know when I run every day 	I don t know  I usually run at night	3
I am an accountant  I am a bit busier during the end of the month or quarter when I need to do the accounting  but usually it s fine 	Are you working as an accountant now 	When can accountants be busy during a month or quarter 	I am not from a finance background  so I do not know 	1
I can try the method you mentioned  Do you often stay up late 	I usually sleep between eleven thirty and twelve thirty 	When do you usually work 	From eight in the evening to seven in the morning 	3
I don t really like sports  my favorite thing to do is singing  and my favorite band is the Rolling Stones 	People who don t like sports are all skinny 	Do you know what my favorite band is 	I don t know  tell me 	2
Why are you in a bad mood 	No  I just want to find someone to talk to 	Why are you in a bad mood 	I don t know either 	0
Oh  are you an editor 	No  I work on websites 	Are you an editor 	Yes  I am a website editor 	1
You seem to be talking nonsense  let me ask you  how old are you 	I was born in 1990  how about you 	How old are you 	I just turned eighteen this year  can you guess how old I am 	1
Do you go for a morning run every day 	I usually run in the evening  not in the morning 	When do you usually go for a run 	Around 11 o clock at night  around 6 o clock in the morning 	3
That s pretty nice  Where have you been 	I ve been to many places  Right now I m in Yunnan 	What s the name of the country you re in 	Myanmar  How about you 	1
Whose songs do you usually like to listen to 	I like to listen to English songs  I prefer English songs 	Whose songs do you usually dislike listening to 	I don t like listening to European and American songs  I don t like them at all 	2
My son is 18 years old and just joined the military 	Oh  really  That s great 	Do you know how old my son is 	I don t know  Why don t you tell me 	1
Wow  you re so good  Do you really like dancing 	Not really  I just like to dance 	Wow  you re so good  Do you really hate dancing 	I don t hate it  I just don t like it 	2
I like singing and watching movies  my favorite is  Forrest Gump  	I like watching what you like 	Do you know my favorite movie 	You will know if you tell me 	2
I do too  I go every week  What does your car look like 	My car is a Giant ATX 5 	What s the name of your car 	My car is called Passat  how about yours 	1
